language,num_pages,genres,rating_score,num_reviews,current_readers,want_to_read,price,rating
English,652,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Audiobook', 'Adventure']",4.58,56552,45600,25500,0,
English,592,"['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Classics', 'War', 'World War II']",4.39,143061,91000,712000,10.99,
English,480,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Contemporary']",4.17,76998,34100,385000,6.99,
English,377,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']",4.3,99650,63600,750000,6.99,
English,498,"['Young Adult', 'Romance', 'Fiction', 'Vampires', 'Paranormal', 'Paranormal Romance', 'Supernatural']",3.65,128660,49500,259000,10.99,
English,288,"['Fiction', 'Science Fiction', 'Dystopia', 'Contemporary', 'Literary Fiction', 'Romance', 'Classics']",3.85,51371,24800,653000,12.99,
English,425,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Teen']",3.85,26304,10800,76600,9.99,
English,221,"['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Realistic Fiction', 'Coming Of Age', 'Teen']",3.97,74650,32900,207000,8.99,
English,1060,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adult', 'Adventure']",4.16,24104,21100,10800,7.99,
English,288,"['Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Autobiography', 'Book Club', 'Audiobook']",4.31,62212,21100,309000,13.99,
English,370,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Teen']",3.84,11238,4068,121000,9.99,
English,269,"['Historical Fiction', 'Fiction', 'China', 'Historical', 'Book Club', 'Adult', 'Asian Literature']",4.09,19682,5606,188000,12.99,
English,704,"['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Adventure', 'Magic', 'High Fantasy']",4.03,11672,10300,154000,10.99,
English,326,"['Fiction', 'Historical Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Adult', 'Adult Fiction']",3.97,25674,10800,216838,14.99,
English,387,"['Fantasy', 'Fiction', 'Urban Fantasy', 'Mythology', 'Audiobook', 'Science Fiction Fantasy', 'Humor']",4.04,11726,6846,317000,0,
English,361,"['Fantasy', 'Young Adult', 'Romance', 'Magic', 'Fiction', 'Young Adult Fantasy', 'High Fantasy']",4.1,13515,2510,228000,7.99,
English,309,"['Fiction', 'Thriller', 'Crime', 'Westerns', 'Mystery', 'Classics', 'Literature']",4.15,11609,5410,52000,12.99,
English,227,"['Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Audiobook', 'Death', 'Autobiography']",3.93,20244,13500,224000,13.99,
English,386,"['History', 'Nonfiction', 'American History', 'Historical', 'American Revolution', 'War', 'Audiobook']",4.09,8414,8270,34900,13.99,
English,314,"['Fantasy', 'Young Adult', 'Middle Grade', 'Fiction', 'Childrens', 'Romance', 'Fairy Tales']",4.03,9283,1968,98700,6.15,
English,353,"['Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Mystery', 'Fantasy', 'Adventure']",4.08,3072,1048,45700,12.99,
English,401,"['Fiction', 'Contemporary', 'Historical Fiction', 'Adult Fiction', 'Adult', 'Book Club', 'Drama']",3.69,20597,5438,334635,13.99,
English,548,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Historical', 'Fiction', 'Romance', 'Paranormal']",3.94,3520,712,288000,9.99,
English,291,"['Nonfiction', 'Memoir', 'Animals', 'Biography', 'Dogs', 'Humor', 'Biography Memoir']",4.14,14911,3892,17700,14.99,
English,635,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Magic']",3.94,4689,2695,75100,6.99,
English,916,"['History', 'Nonfiction', 'Biography', 'Politics', 'American History', 'Civil War', 'Presidents']",4.27,8213,10500,172000,17.99,
English,338,"['Young Adult', 'Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Teen', 'Realistic Fiction']",3.84,1957,435,96600,8.99,
English,445,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Literature', 'British Literature', 'Adult Fiction']",3.77,5842,3314,115000,14.99,
English,563,"['History', 'Nonfiction', 'American History', 'Anthropology', 'Science', 'Historical', 'World History']",4.05,4828,7634,17200,13.99,
English,638,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adult', 'Audiobook', 'Magic']",4.19,17946,10200,11700,9.99,
English,445,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Paranormal', 'Action']",4.07,9975,4465,65000,9.99,
English,318,"['Science Fiction', 'Fiction', 'Space Opera', 'War', 'Science Fiction Fantasy', 'Military Fiction', 'Space']",4.23,11827,4149,44100,0,
English,364,"['Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Paranormal', 'Supernatural']",3.98,3092,1550,71700,5.99,
English,326,"['Fiction', 'Contemporary', 'Humor', 'Ukraine', 'Novels', 'Family', 'Book Club']",3.44,3394,780,21900,4.99,
English,405,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Legal Thriller', 'Suspense']",4.21,7139,8764,190,9.99,
English,277,"['Young Adult', 'Fantasy', 'Fiction', 'Romance', 'Death', 'Teen', 'Paranormal']",3.92,6072,1138,20700,9.99,
English,345,"['Chick Lit', 'Mystery', 'Romance', 'Fiction', 'Contemporary', 'Adult', 'Young Adult']",3.76,2927,817,16400,12.99,
English,262,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Middle Grade', 'Childrens', 'Young Adult Fantasy']",4.31,4179,2229,34200,9.99,
English,255,"['Fiction', 'Historical Fiction', 'Romance', 'Contemporary', 'Literary Fiction', 'Novels', 'Book Club']",3.92,12227,8,13400,9.3,
English,439,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Mystery']",4.34,2197,1240,54300,8.49,
English,1456,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Classics', 'Comedy', 'Comic Strips']",4.81,1182,998,50700,,
English,426,"['Fiction', 'Contemporary', 'Chick Lit', 'Mystery', 'Drama', 'Adult Fiction', 'Adult']",3.72,5095,3303,67700,9.99,
English,304,"['Young Adult', 'Fantasy', 'Romance', 'Fiction', 'Chick Lit', 'Mythology', 'Retellings']",3.81,2462,335,19900,10.99,
English,416,"['History', 'Nonfiction', 'Biography', 'Adventure', 'Travel', 'Presidents', 'American History']",4.18,5333,3463,47000,14.99,
English,322,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Travel', 'Chick Lit', 'Realistic Fiction']",3.63,5288,1558,75600,11.99,
English,588,"['Fantasy', 'Young Adult', 'Middle Grade', 'Fiction', 'Magic', 'Childrens', 'Adventure']",3.85,5693,2746,12200,7.49,
English,517,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Mystery', 'Paranormal', 'Magic', 'Audiobook']",4.41,4491,2299,13800,9.99,
English,860,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Epic']",4.19,3615,4098,7475,9.99,
English,198,"['Fiction', 'Mythology', 'Historical Fiction', 'Fantasy', 'Greek Mythology', 'Retellings', 'Feminism']",3.72,7101,1770,16800,12.99,
English,312,"['Young Adult', 'Vampires', 'Fantasy', 'Science Fiction', 'Fiction', 'Paranormal', 'Horror']",3.77,2040,250,35900,5.99,
English,266,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Middle Grade', 'Childrens', 'Young Adult Fantasy']",4.24,3091,1859,74000,9.99,
English,224,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Supernatural']",3.88,859,235,14100,13.99,
English,259,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Werewolves', 'Vampires', 'Fiction', 'Shapeshifters']",3.68,1896,379,12000,7.99,
English,368,"['Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Adult Fiction', 'Adult']",3.44,5570,1558,22100,8.99,
English,593,"['Nonfiction', 'History', 'Business', 'Economics', 'Politics', 'Technology', 'Sociology']",3.69,3686,3101,60800,12.99,
English,472,"['Fiction', 'Historical Fiction', 'Asia', 'China', 'Asian Literature', 'Contemporary', 'Novels']",3.46,3101,1437,6356,14.99,
English,453,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']",3.88,1227,912,173000,9.99,
English,507,"['Fantasy', 'Urban Fantasy', 'Magic', 'Dragons', 'Paranormal', 'Fiction', 'Mystery']",3.81,1116,703,7739,2.99,
English,343,"['Nonfiction', 'Essays', 'Philosophy', 'Humor', 'Short Stories', 'Literature', 'American']",4.18,3544,3581,36300,10.99,
English,265,"['Fiction', 'Literature', 'Novels', 'Africa', 'Contemporary', 'Nobel Prize', 'Literary Fiction']",3.44,817,182,14100,13.99,
English,312,"['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Audiobook', 'Canada', 'Adult']",3.9,19742,26500,44600,0,
English,439,"['Young Adult', 'Fantasy', 'Paranormal', 'Fiction', 'Science Fiction', 'Urban Fantasy', 'Supernatural']",3.9,828,187,45500,1.99,
English,458,"['Science Fiction', 'Fiction', 'Hugo Awards', 'Science Fiction Fantasy', 'Time Travel', 'Fantasy', 'Dystopia']",4.03,2720,954,13200,10.99,
English,268,"['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'High School', 'Teen', 'Realistic Fiction']",3.92,1445,227,4388,8.99,
English,357,"['Fiction', 'India', 'Historical Fiction', 'Indian Literature', 'Literary Fiction', 'Asia', 'Literature']",3.45,4423,2847,297000,11.99,
English,284,"['Fantasy', 'Mystery', 'Middle Grade', 'Childrens', 'Fiction', 'Fairy Tales', 'Young Adult']",4.04,3790,2241,49600,6.99,
English,258,"['Nonfiction', 'Memoir', 'Biography', 'Education', 'Autobiography', 'Teaching', 'Biography Memoir']",3.75,2557,702,4708,14.99,
English,383,"['Mystery', 'Fiction', 'Crime', 'Detective', 'Mystery Thriller', 'British Literature', 'Thriller']",3.85,1120,886,18000,5.99,
English,229,"['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Realistic Fiction', 'Teen', 'Humor']",3.52,27619,13900,36500,8.99,
English,310,"['Fantasy', 'Horror', 'Fiction', 'Vampires', 'Science Fiction', 'Paranormal', 'Audiobook']",3.83,4621,1426,11400,10.99,
English,400,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Magic', 'Adventure']",4.08,584,161,,5.99,
English,388,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Young Adult', 'Space', 'Audiobook']",4.01,1151,457,54000,8.99,
English,266,"['Religion', 'Nonfiction', 'History', 'Christianity', 'Theology', 'Philosophy', 'Spirituality']",3.92,1592,1886,12400,0,
English,811,"['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'War', 'Germany', 'American']",3.96,389,425,14500,13.99,
English,560,"['Thriller', 'Mystery', 'Fiction', 'Horror', 'Suspense', 'Mystery Thriller', 'Crime']",4.19,1207,912,32400,8.99,
English,280,"['Historical Fiction', 'Fiction', 'Civil War', 'Historical', 'War', 'Literary Fiction', 'Book Club']",3.79,7000,4024,16200,13.99,
English,501,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Witches', 'Magic', 'Fiction']",4.28,1617,,12100,8.49,
English,432,"['Fiction', 'Fantasy', 'Horror', 'Contemporary', 'Literary Fiction', 'Novels', 'Ghosts']",3.44,1117,541,10800,12.99,
English,314,"['Fantasy', 'Young Adult', 'Urban Fantasy', 'Fae', 'Fairies', 'Romance', 'Fiction']",3.82,2687,868,11500,9.99,
English,383,"['Fantasy', 'Mystery', 'Fiction', 'Humor', 'Crime', 'Comedy', 'Science Fiction Fantasy']",3.94,2474,566,9404,4.99,
English,688,"['Historical Fiction', 'Fiction', 'Adventure', 'Historical', 'Romance', 'Spanish Literature', 'Classics']",3.79,1920,458,3580,6.99,
English,306,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'British Literature', '21st Century', 'Literature']",3.37,1433,399,6991,11.99,
English,591,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Adventure']",3.51,1111,665,1398,8.99,
English,432,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Audiobook']",4.18,2246,3927,15900,10.99,
English,464,"['Historical Fiction', 'Romance', 'Mystery', 'Historical', 'Historical Romance', 'Fiction', 'Chick Lit']",3.92,732,176,8299,5.99,
English,384,"['Young Adult', 'Fantasy', 'Paranormal', 'Fiction', 'Urban Fantasy', 'Science Fiction', 'Supernatural']",3.86,877,140,3739,9.99,
English,422,"['Fiction', 'Mystery', 'Thriller', 'Contemporary', 'Mystery Thriller', 'Crime', 'Suspense']",3.94,1976,711,27900,13.99,
English,320,"['Romance', 'Fiction', 'Paranormal', 'Contemporary Romance', 'Contemporary', 'Paranormal Romance', 'Fantasy']",4.09,1113,976,29100,9.99,
English,320,"['Fantasy', 'Fiction', 'Magic', 'Young Adult', 'Science Fiction Fantasy', 'Adult', 'High Fantasy']",3.99,427,85,9830,12.99,
English,333,"['History', 'Nonfiction', 'Biography', 'Theatre', 'Literary Criticism', 'British Literature', 'Literature']",4.09,449,518,545000,15.99,
English,480,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller', 'Audiobook']",4.06,3335,5055,24300,8.99,
English,289,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'British Literature', 'Literature', 'Adult Fiction']",3.63,4428,1298,58000,8.99,
English,398,"['Fiction', 'India', 'Magical Realism', 'Historical Fiction', 'Literature', 'Literary Fiction', 'Contemporary']",3.9,1029,672,5174,4.99,
English,268,"['Nonfiction', 'Economics', 'Business', 'Science', 'Psychology', 'Sociology', 'Finance']",4.01,19075,16700,588000,11.49,
English,341,"['Mystery', 'Historical Fiction', 'Historical', 'Historical Mystery', 'Fiction', 'Regency', 'Mystery Thriller']",3.91,1841,1645,244000,8.99,
English,311,"['Nonfiction', 'Science', 'Humor', 'Paranormal', 'History', 'Death', 'Religion']",3.6,3167,1971,517000,9.99,
English,40,"['Picture Books', 'Childrens', 'Fiction', 'Buddhism', 'Philosophy', 'Animals', 'Fantasy']",4.25,987,74,274000,11.99,
English,368,"['Fiction', 'Historical Fiction', 'Romance', 'Historical', 'Adult', 'Adult Fiction', 'Contemporary']",4.11,62214,14700,710000,11.99,
English,563,"['Fantasy', 'Young Adult', 'Romance', 'Vampires', 'Fiction', 'Paranormal', 'Paranormal Romance']",3.59,57220,17600,212000,10.99,
English,241,"['Fiction', 'Science Fiction', 'Dystopia', 'Post Apocalyptic', 'Horror', 'Literature', 'Novels']",3.99,58510,17100,109,12.99,
English,503,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Contemporary']",4.25,37071,13200,297000,9.99,
English,368,"['Nonfiction', 'Memoir', 'Travel', 'Biography', 'Romance', 'Chick Lit', 'Spirituality']",3.62,58042,27600,207000,9.99,
English,279,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']",4.24,46808,526,63800,6.99,
English,406,"['Mystery', 'Historical Fiction', 'Gothic', 'Books About Books', 'Fantasy', 'Adult', 'Historical']",3.98,26512,,108000,13.99,
English,229,"['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Realistic Fiction', 'Teen', 'Humor']",3.52,27619,13900,314000,8.99,
English,349,"['Nonfiction', 'Memoir', 'Biography', 'Travel', 'Education', 'Book Club', 'Biography Memoir']",3.66,22472,5469,103000,14.99,
English,384,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Teen']",3.76,8591,3017,216000,9.99,
English,289,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Vampires', 'Werewolves', 'Paranormal Romance']",4.15,10072,3167,26200,8.99,
English,342,"['Horror', 'Fiction', 'Zombies', 'Science Fiction', 'Fantasy', 'Post Apocalyptic', 'Dystopia']",4.02,29467,15300,130000,12.99,
English,374,"['Fantasy', 'Dragons', 'Historical Fiction', 'Fiction', 'Historical', 'Alternate History', 'Historical Fantasy']",4.06,8524,4306,713000,3.99,
English,450,"['Nonfiction', 'Food', 'Science', 'Health', 'History', 'Nutrition', 'Environment']",4.18,14100,11400,587000,14.99,
English,324,"['Fantasy', 'Vampires', 'Paranormal', 'Urban Fantasy', 'Romance', 'Fiction', 'Mystery']",4.01,4376,1322,125000,8.99,
English,371,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Chick Lit', 'Teen']",4.05,8855,2233,121000,10.99,
English,254,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Suspense', 'Audiobook']",4.02,64117,30100,88000,8.99,
English,537,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adult', 'Magic', 'Audiobook']",4.48,49964,39400,279000,7.99,
English,232,"['Graphic Novels', 'Memoir', 'Comics', 'Nonfiction', 'LGBT', 'Queer', 'Biography']",4.08,12701,2246,43000,12.99,
English,284,"['Young Adult', 'Romance', 'Mystery', 'Contemporary', 'Fiction', 'Espionage', 'Adventure']",3.84,8385,,234000,8.99,
English,387,"['Humor', 'Fiction', 'Fantasy', 'Comedy', 'Paranormal', 'Urban Fantasy', 'Horror']",4.03,7397,2138,374000,14.99,
English,374,"['Nonfiction', 'Religion', 'Science', 'Philosophy', 'Atheism', 'Psychology', 'Spirituality']",3.9,9510,16600,83500,13.99,
English,518,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Tudor Period', 'British Literature', 'Adult']",3.9,4589,2125,194000,0,
English,276,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Contemporary Romance', 'Adult Fiction']",4.04,12693,4572,64200,2.99,
English,499,"['Fantasy', 'Fiction', 'Adventure', 'High Fantasy', 'Adult', 'Epic Fantasy', 'Audiobook']",4.3,20281,19100,39000,3.99,
English,302,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Supernatural', 'Fiction']",3.7,5200,1566,98400,0,
English,433,"['Fiction', 'Historical Fiction', 'Africa', 'Nigeria', 'War', 'Historical', 'African Literature']",4.34,12283,9366,203000,11.99,
English,339,"['Sports', 'Nonfiction', 'Biography', 'Football', 'Biography Memoir', 'Business', 'Memoir']",4.17,4206,2295,45800,9.99,
English,353,"['Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure']",4.03,5543,978,34500,13.99,
English,337,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Post Apocalyptic', 'Survival', 'Apocalyptic']",3.88,10663,3507,117000,8.49,
English,294,"['Historical Fiction', 'Fiction', 'Holocaust', 'Historical', 'World War II', 'France', 'War']",4.17,31123,5141,138000,9.99,
English,581,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Mystery', 'Adventure']",4.15,2137,892,413,9.99,
English,483,"['Fantasy', 'Fiction', 'Short Stories', 'Fairy Tales', 'Young Adult', 'Magic', 'Science Fiction Fantasy']",4.02,941,602,10400,5.99,
English,325,"['Fiction', 'France', 'Philosophy', 'Literary Fiction', 'Book Club', 'Novels', 'Contemporary']",3.8,20903,9439,23300,9.89,
English,309,"['Fantasy', 'Urban Fantasy', 'Paranormal', 'Romance', 'Fae', 'Paranormal Romance', 'Adult']",4.06,12089,4696,5218,8.99,
English,135,"['Classics', 'Fiction', 'Philosophy', 'Contemporary']",3.43,16,4,77700,,
English,327,"['Fantasy', 'Fiction', 'Fairy Tales', 'Magical Realism', 'Paranormal', 'Adult Fiction', 'Adult']",3.73,1459,215,290000,13.99,
English,336,"['Nonfiction', 'Memoir', 'Food', 'Biography', 'France', 'Travel', 'Cooking']",4.16,8208,1438,244000,11.99,
English,361,"['Fantasy', 'Romance', 'Fiction', 'Fantasy Romance', 'Science Fiction Fantasy', 'Magic', 'Audiobook']",3.76,1136,314,54500,8.49,
English,290,"['Young Adult', 'Contemporary', 'Fiction', 'Mystery', 'Romance', 'Realistic Fiction', 'Australia']",4.12,7265,849,66100,8.49,
English,444,"['Young Adult', 'Fiction', 'Contemporary', 'Mental Health', 'Mental Illness', 'Realistic Fiction', 'Romance']",4.08,13352,7708,55900,7.99,
English,515,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Dark Fantasy', 'Adult', 'Audiobook']",4.21,15136,14100,25200,9.99,
English,461,"['History', 'Nonfiction', 'American History', 'Historical', 'Audiobook', 'American', 'War']",3.88,3165,2966,42400,13.99,
English,239,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Romance', 'Supernatural']",3.92,5248,1286,13400,6.99,
English,208,"['Fiction', 'Inspirational', 'Contemporary', 'Adult', 'Adult Fiction', 'Fantasy', 'Novels']",4.12,9640,2582,103000,11.99,
